order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Hour,Minute,Day,Day_Of_Week,Month,Week,Year
7169974633,59110513,2024-10-16 16:03:00,16-10-2024 16:22,16-10-2024 16:21,On Time,2475.21,UPI,69861,4905,16,3,Wednesday,2,10,6,2024
6703651257,93198324,2024-01-17 01:26:00,17-01-2024 01:43,17-01-2024 01:46,On Time,727.87,Card,4285,5882,1,26,Wednesday,2,1,1,2024
7180810221,20940403,2023-09-10 16:44:00,10-09-2023 16:58,10-09-2023 17:07,Slightly Delayed,657.8,Cash,59848,754,16,44,Sunday,6,9,6,2023
7875587578,60967677,2024-07-15 08:47:00,15-07-2024 08:59,15-07-2024 09:09,Slightly Delayed,3351.74,Card,40025,6554,8,47,Monday,0,7,5,2024
2578671497,76218218,2024-01-25 00:04:00,25-01-2024 00:16,25-01-2024 00:21,On Time,3603.94,Card,64618,4306,0,4,Thursday,3,1,1,2024
6284350691,57207678,2024-06-20 01:00:00,20-06-2024 01:13,20-06-2024 01:13,On Time,726.41,Wallet,9053,9366,1,0,Thursday,3,6,4,2024
5383261788,34588087,2023-10-18 21:18:00,18-10-2023 21:34,18-10-2023 21:30,On Time,3375.86,Wallet,94840,856,21,18,Wednesday,2,10,6,2023
6590867973,56441247,2023-11-20 08:37:00,20-11-2023 08:55,20-11-2023 08:54,On Time,1848.22,UPI,23582,5770,8,37,Monday,0,11,7,2023
8787105023,81822935,2024-05-07 22:54:00,07-05-2024 23:09,07-05-2024 23:12,On Time,1443.64,Wallet,54795,2951,22,54,Tuesday,1,5,3,2024
1402916311,14275043,2024-04-23 12:52:00,23-04-2024 13:05,23-04-2024 13:09,On Time,4553.36,Card,57649,178,12,52,Tuesday,1,4,3,2024
9715205272,52409516,2024-10-21 21:55:00,21-10-2024 22:09,21-10-2024 22:11,On Time,1189.17,UPI,21783,7087,21,55,Monday,0,10,7,2024
3946852375,96253172,2024-07-04 12:26:00,04-07-2024 12:45,04-07-2024 12:45,On Time,150.99,Cash,92389,9580,12,26,Thursday,3,7,4,2024
3367039425,86050297,2024-03-10 03:46:00,10-03-2024 03:58,10-03-2024 04:00,On Time,703.11,UPI,72408,9069,3,46,Sunday,6,3,2,2024
687711388,52757321,2024-02-02 10:13:00,02-02-2024 10:28,02-02-2024 10:40,Slightly Delayed,1385.43,Card,44884,3910,10,13,Friday,4,2,1,2024
647012431,34281470,2024-06-16 13:11:00,16-06-2024 13:27,16-06-2024 13:45,Significantly Delayed,3706.1,Card,94183,9989,13,11,Sunday,6,6,4,2024
7143278295,50557979,2024-02-13 15:28:00,13-02-2024 15:39,13-02-2024 15:35,On Time,1597.11,UPI,89680,7182,15,28,Tuesday,1,2,1,2024
9736844695,31978160,2024-04-09 20:00:00,09-04-2024 20:18,09-04-2024 20:13,On Time,1608.11,Cash,87624,3487,20,0,Tuesday,1,4,3,2024
5933289680,5751638,2023-12-07 04:30:00,07-12-2023 04:49,07-12-2023 05:09,Significantly Delayed,2950.6,Wallet,1722,9869,4,30,Thursday,3,12,7,2023
9494303116,98858383,2024-07-21 10:44:00,21-07-2024 11:04,21-07-2024 11:09,On Time,1538.49,Card,12071,6262,10,44,Sunday,6,7,5,2024
9337878102,9987182,2023-05-16 03:51:00,16-05-2023 04:09,16-05-2023 04:05,On Time,3119.18,Wallet,15234,4435,3,51,Tuesday,1,5,3,2023
6872621077,77128325,2023-09-14 18:19:00,14-09-2023 18:29,14-09-2023 18:24,On Time,3611.43,Wallet,42244,847,18,19,Thursday,3,9,6,2023
7330237253,28428852,2023-12-07 12:22:00,07-12-2023 12:38,07-12-2023 12:37,On Time,869.86,UPI,18688,3099,12,22,Thursday,3,12,7,2023
7942616242,33685414,2023-09-30 08:07:00,30-09-2023 08:27,30-09-2023 08:52,Significantly Delayed,1116.0,Wallet,76694,5368,8,7,Saturday,5,9,6,2023
238520071,77320193,2024-02-20 05:25:00,20-02-2024 05:44,20-02-2024 05:47,On Time,852.02,Cash,91088,1203,5,25,Tuesday,1,2,2,2024
5812379362,46504355,2023-08-05 10:51:00,05-08-2023 11:05,05-08-2023 11:01,On Time,3865.78,Wallet,68969,544,10,51,Saturday,5,8,5,2023
2616623847,49915498,2024-01-19 19:08:00,19-01-2024 19:22,19-01-2024 19:37,Slightly Delayed,3928.0,Cash,43649,9330,19,8,Friday,4,1,1,2024
2040854480,40392019,2023-12-10 00:09:00,10-12-2023 00:22,10-12-2023 00:47,Significantly Delayed,946.86,Wallet,11814,4573,0,9,Sunday,6,12,7,2023
5456484560,62600289,2024-09-26 01:56:00,26-09-2024 02:10,26-09-2024 02:35,Significantly Delayed,1630.68,UPI,32681,5000,1,56,Thursday,3,9,6,2024
883309006,71229024,2024-04-09 08:12:00,09-04-2024 08:22,09-04-2024 08:30,Slightly Delayed,1427.84,Cash,23074,5405,8,12,Tuesday,1,4,3,2024
6528341992,64497538,2024-01-29 03:28:00,29-01-2024 03:43,29-01-2024 03:54,Slightly Delayed,2360.73,Wallet,50910,7253,3,28,Monday,0,1,1,2024
3263203775,44888581,2024-09-28 15:27:00,28-09-2024 15:37,28-09-2024 15:36,On Time,826.28,UPI,38308,9171,15,27,Saturday,5,9,6,2024
3660010934,83577942,2024-01-31 15:31:00,31-01-2024 15:44,31-01-2024 15:49,On Time,787.4,Wallet,17404,4956,15,31,Wednesday,2,1,1,2024
7944885043,1683786,2024-05-26 08:18:00,26-05-2024 08:31,26-05-2024 08:29,On Time,4410.72,Card,16741,8470,8,18,Sunday,6,5,3,2024
2506369831,1529180,2023-06-16 13:05:00,16-06-2023 13:22,16-06-2023 13:35,Slightly Delayed,255.35,UPI,62473,7950,13,5,Friday,4,6,4,2023
697061213,91196901,2023-03-25 09:41:00,25-03-2023 09:52,25-03-2023 09:55,On Time,4473.11,Card,80729,1451,9,41,Saturday,5,3,2,2023
7079057004,1507408,2023-09-30 08:52:00,30-09-2023 09:10,30-09-2023 09:32,Significantly Delayed,1946.09,Card,16501,3954,8,52,Saturday,5,9,6,2023
1556153632,67215939,2024-05-04 08:35:00,04-05-2024 08:54,04-05-2024 09:03,Slightly Delayed,1277.85,Wallet,45137,1393,8,35,Saturday,5,5,3,2024
2161235338,38902882,2024-04-12 15:00:00,12-04-2024 15:12,12-04-2024 15:21,Slightly Delayed,4431.77,Wallet,96206,240,15,0,Friday,4,4,3,2024
1247978468,97484394,2024-07-19 01:53:00,19-07-2024 02:13,19-07-2024 02:12,On Time,1662.15,UPI,30662,4045,1,53,Friday,4,7,5,2024
5437627061,58505903,2024-08-22 02:04:00,22-08-2024 02:15,22-08-2024 02:16,On Time,910.19,UPI,39894,5851,2,4,Thursday,3,8,5,2024
9091960039,13455530,2024-02-11 09:54:00,11-02-2024 10:04,11-02-2024 10:04,On Time,1349.36,Card,51540,68,9,54,Sunday,6,2,1,2024
619198317,81906973,2023-11-20 16:57:00,20-11-2023 17:16,20-11-2023 17:11,On Time,4216.63,UPI,83654,669,16,57,Monday,0,11,7,2023
9833179291,90372221,2023-05-04 18:32:00,04-05-2023 18:52,04-05-2023 18:48,On Time,483.05,UPI,97223,1456,18,32,Thursday,3,5,3,2023
4148760273,93122847,2024-05-22 01:40:00,22-05-2024 01:55,22-05-2024 01:58,On Time,994.97,UPI,55805,8302,1,40,Wednesday,2,5,3,2024
7206041763,74694186,2023-05-30 19:17:00,30-05-2023 19:35,30-05-2023 19:37,On Time,162.67,Card,1128,279,19,17,Tuesday,1,5,4,2023
690097648,2684440,2023-12-27 20:11:00,27-12-2023 20:30,27-12-2023 20:40,Slightly Delayed,3471.29,Cash,92460,8700,20,11,Wednesday,2,12,8,2023
4197061567,52757321,2024-02-04 03:20:00,04-02-2024 03:31,04-02-2024 03:33,On Time,3685.3,UPI,48139,9189,3,20,Sunday,6,2,1,2024
2009394836,55056284,2023-10-24 22:11:00,24-10-2023 22:25,24-10-2023 22:23,On Time,1159.53,UPI,71878,5861,22,11,Tuesday,1,10,7,2023
277502363,88203688,2023-12-28 13:54:00,28-12-2023 14:04,28-12-2023 14:09,On Time,2682.72,Card,18055,9608,13,54,Thursday,3,12,8,2023
4356959622,38709137,2024-01-16 07:41:00,16-01-2024 07:56,16-01-2024 07:51,On Time,2128.54,Cash,94308,7148,7,41,Tuesday,1,1,1,2024
174306009,87457446,2024-08-09 00:24:00,09-08-2024 00:35,09-08-2024 01:02,Significantly Delayed,2424.07,UPI,35598,626,0,24,Friday,4,8,5,2024
9582674091,34237583,2024-08-16 11:20:00,16-08-2024 11:39,16-08-2024 12:01,Significantly Delayed,951.43,UPI,16055,7480,11,20,Friday,4,8,5,2024
8675579025,44409533,2024-07-06 11:59:00,06-07-2024 12:15,06-07-2024 12:17,On Time,2636.86,Card,13158,6920,11,59,Saturday,5,7,4,2024
5195999941,52757321,2024-07-19 18:51:00,19-07-2024 19:07,19-07-2024 19:21,Slightly Delayed,2298.98,Card,12987,4056,18,51,Friday,4,7,5,2024
5210007923,97507853,2024-10-01 05:12:00,01-10-2024 05:24,01-10-2024 05:25,On Time,1278.93,Cash,94672,527,5,12,Tuesday,1,10,6,2024
6595771960,45700473,2023-04-05 03:22:00,05-04-2023 03:36,05-04-2023 03:40,On Time,4251.75,Cash,72175,9505,3,22,Wednesday,2,4,2,2023
4247338382,34853377,2023-12-05 02:01:00,05-12-2023 02:11,05-12-2023 02:40,Significantly Delayed,989.88,Cash,85815,5115,2,1,Tuesday,1,12,7,2023
819143326,88324928,2024-01-10 19:18:00,10-01-2024 19:34,10-01-2024 19:39,On Time,3284.6,Cash,73801,9159,19,18,Wednesday,2,1,1,2024
3830844750,23996221,2023-08-06 15:56:00,06-08-2023 16:07,06-08-2023 16:04,On Time,1663.27,UPI,95930,3176,15,56,Sunday,6,8,5,2023
1687314172,82425179,2024-03-13 18:42:00,13-03-2024 19:00,13-03-2024 19:03,On Time,3835.73,Cash,86120,9557,18,42,Wednesday,2,3,2,2024
6756007265,80850753,2023-07-27 18:19:00,27-07-2023 18:37,27-07-2023 18:42,On Time,1848.13,Wallet,48609,7440,18,19,Thursday,3,7,5,2023
489762747,19482392,2024-09-27 16:36:00,27-09-2024 16:52,27-09-2024 17:18,Significantly Delayed,766.2,Card,93825,5112,16,36,Friday,4,9,6,2024
7509195875,42723554,2023-11-26 19:55:00,26-11-2023 20:11,26-11-2023 20:14,On Time,4237.4,Card,96839,3895,19,55,Sunday,6,11,7,2023
2370917070,5763963,2023-07-25 05:54:00,25-07-2023 06:11,25-07-2023 06:16,On Time,2639.9,Card,13883,1591,5,54,Tuesday,1,7,5,2023
2055388266,119099,2023-06-23 06:31:00,23-06-2023 06:41,23-06-2023 06:49,Slightly Delayed,3722.37,UPI,80608,4452,6,31,Friday,4,6,4,2023
8969304162,43052303,2023-10-12 14:44:00,12-10-2023 15:03,12-10-2023 15:02,On Time,1264.98,Wallet,67811,5918,14,44,Thursday,3,10,6,2023
5412674107,88111697,2024-10-06 21:41:00,06-10-2024 22:00,06-10-2024 22:02,On Time,2646.85,Cash,15617,6627,21,41,Sunday,6,10,6,2024
1536516619,15631726,2023-11-25 07:50:00,25-11-2023 08:10,25-11-2023 08:15,On Time,3466.59,Wallet,44378,7699,7,50,Saturday,5,11,7,2023
3858907413,89910157,2023-07-27 18:31:00,27-07-2023 18:45,27-07-2023 18:45,On Time,3427.43,Cash,29907,6852,18,31,Thursday,3,7,5,2023
4976389251,79478655,2023-09-05 10:02:00,05-09-2023 10:13,05-09-2023 10:08,On Time,1146.95,Card,89142,2957,10,2,Tuesday,1,9,6,2023
2218319201,40587811,2024-11-01 02:59:00,01-11-2024 03:12,01-11-2024 03:11,On Time,1216.48,Wallet,957,4034,2,59,Friday,4,11,7,2024
6729422433,68159723,2023-07-19 13:45:00,19-07-2023 13:55,19-07-2023 14:01,Slightly Delayed,3405.78,UPI,99898,2847,13,45,Wednesday,2,7,5,2023
1354097448,98687927,2023-06-21 17:33:00,21-06-2023 17:53,21-06-2023 17:55,On Time,3401.69,Card,10089,4903,17,33,Wednesday,2,6,4,2023
8952275304,81174361,2024-08-31 08:12:00,31-08-2024 08:22,31-08-2024 08:22,On Time,2474.23,Cash,95373,2943,8,12,Saturday,5,8,5,2024
436603801,54619715,2023-12-28 09:54:00,28-12-2023 10:14,28-12-2023 10:11,On Time,838.89,Cash,64535,6877,9,54,Thursday,3,12,8,2023
5273875984,9278983,2023-05-31 03:32:00,31-05-2023 03:45,31-05-2023 03:59,Slightly Delayed,2682.38,Cash,60888,9153,3,32,Wednesday,2,5,4,2023
9290203003,21573815,2024-04-01 12:19:00,01-04-2024 12:31,01-04-2024 12:36,On Time,2133.39,Cash,44829,4658,12,19,Monday,0,4,2,2024
6240982373,91243571,2023-04-26 03:12:00,26-04-2023 03:27,26-04-2023 03:24,On Time,3393.08,Cash,16774,8894,3,12,Wednesday,2,4,3,2023
2718348206,5763963,2023-11-08 10:22:00,08-11-2023 10:37,08-11-2023 10:33,On Time,632.43,UPI,66580,4202,10,22,Wednesday,2,11,7,2023
4903544026,57331847,2024-05-11 04:29:00,11-05-2024 04:45,11-05-2024 04:50,On Time,3778.46,Cash,7486,3828,4,29,Saturday,5,5,3,2024
2827266949,93675757,2024-09-17 07:51:00,17-09-2024 08:10,17-09-2024 08:18,Slightly Delayed,3334.82,Card,24708,2763,7,51,Tuesday,1,9,6,2024
4278423074,67708491,2023-12-17 04:48:00,17-12-2023 05:02,17-12-2023 05:05,On Time,1073.53,Cash,23667,9896,4,48,Sunday,6,12,8,2023
645916247,76857266,2023-10-10 02:52:00,10-10-2023 03:03,10-10-2023 03:32,Significantly Delayed,4465.9,Cash,98927,8801,2,52,Tuesday,1,10,6,2023
5816647866,81420960,2024-09-26 05:13:00,26-09-2024 05:23,26-09-2024 05:40,Significantly Delayed,2323.45,Cash,84702,6850,5,13,Thursday,3,9,6,2024
7282397914,97825663,2024-07-14 01:15:00,14-07-2024 01:35,14-07-2024 01:40,On Time,2043.65,Cash,26008,8481,1,15,Sunday,6,7,4,2024
3260611473,12832151,2024-02-06 13:34:00,06-02-2024 13:54,06-02-2024 14:12,Significantly Delayed,2731.48,Cash,28392,134,13,34,Tuesday,1,2,1,2024
8638163868,87718744,2023-06-07 03:25:00,07-06-2023 03:41,07-06-2023 03:46,On Time,4272.81,Card,29019,3056,3,25,Wednesday,2,6,4,2023
177850987,51174875,2023-11-07 14:08:00,07-11-2023 14:25,07-11-2023 14:22,On Time,1934.67,UPI,61247,6015,14,8,Tuesday,1,11,7,2023
9653859166,32987624,2023-03-16 19:23:00,16-03-2023 19:36,16-03-2023 19:50,Slightly Delayed,2978.36,Wallet,72058,1941,19,23,Thursday,3,3,2,2023
9991338690,98444183,2024-07-29 11:34:00,29-07-2024 11:45,29-07-2024 11:46,On Time,3273.99,Cash,50037,7390,11,34,Monday,0,7,5,2024
1714593246,27698051,2024-10-20 09:52:00,20-10-2024 10:02,20-10-2024 10:04,On Time,1100.8,Wallet,11180,5149,9,52,Sunday,6,10,6,2024
9742461226,34095555,2024-01-01 00:24:00,01-01-2024 00:43,01-01-2024 00:40,On Time,949.56,UPI,16877,4294,0,24,Monday,0,1,1,2024
3314393477,55170753,2024-10-26 13:36:00,26-10-2024 13:49,26-10-2024 13:52,On Time,934.75,Cash,37197,7079,13,36,Saturday,5,10,7,2024
4188317986,42366724,2023-03-20 01:44:00,20-03-2023 01:56,20-03-2023 02:06,Slightly Delayed,3448.71,Wallet,48031,1086,1,44,Monday,0,3,2,2023
1646665366,51387106,2024-07-26 18:45:00,26-07-2024 19:01,26-07-2024 19:13,Slightly Delayed,1086.27,Wallet,59753,3097,18,45,Friday,4,7,5,2024
9558804585,82700270,2024-03-15 11:58:00,15-03-2024 12:09,15-03-2024 12:15,Slightly Delayed,848.94,Card,32740,4925,11,58,Friday,4,3,2,2024
9047652469,71902700,2024-08-05 03:13:00,05-08-2024 03:28,05-08-2024 03:23,On Time,370.06,Card,27774,7572,3,13,Monday,0,8,5,2024
2893800377,57892837,2024-03-22 11:38:00,22-03-2024 11:57,22-03-2024 11:53,On Time,1966.14,Card,54327,4427,11,38,Friday,4,3,2,2024
6139157985,88517890,2024-02-03 13:33:00,03-02-2024 13:51,03-02-2024 14:13,Significantly Delayed,1623.51,Wallet,23927,3303,13,33,Saturday,5,2,1,2024
6029394789,7591711,2023-04-30 06:03:00,30-04-2023 06:23,30-04-2023 06:32,Slightly Delayed,2118.04,UPI,28593,637,6,3,Sunday,6,4,3,2023
5874940276,38875754,2024-04-11 06:28:00,11-04-2024 06:45,11-04-2024 06:40,On Time,546.43,UPI,22218,4821,6,28,Thursday,3,4,3,2024
5205211911,57662767,2024-09-27 18:32:00,27-09-2024 18:52,27-09-2024 19:06,Slightly Delayed,1098.4,Cash,38835,4724,18,32,Friday,4,9,6,2024
5314758068,48776805,2024-02-03 00:17:00,03-02-2024 00:36,03-02-2024 00:46,Slightly Delayed,4183.29,Card,68342,7386,0,17,Saturday,5,2,1,2024
484869710,6756256,2023-09-09 11:46:00,09-09-2023 12:05,09-09-2023 12:08,On Time,1429.34,Cash,41598,6690,11,46,Saturday,5,9,6,2023
9957728938,25915909,2024-08-05 21:29:00,05-08-2024 21:43,05-08-2024 21:59,Significantly Delayed,1445.95,UPI,64839,2506,21,29,Monday,0,8,5,2024
3136056666,57770044,2024-04-29 03:24:00,29-04-2024 03:40,29-04-2024 03:52,Slightly Delayed,211.25,UPI,60976,8159,3,24,Monday,0,4,3,2024
4926104391,47206881,2023-10-24 07:42:00,24-10-2023 08:02,24-10-2023 08:16,Slightly Delayed,2029.88,Wallet,13060,1174,7,42,Tuesday,1,10,7,2023
1827844756,16785724,2023-04-07 11:32:00,07-04-2023 11:43,07-04-2023 11:46,On Time,3372.28,UPI,78517,3271,11,32,Friday,4,4,2,2023
7032037874,57291761,2024-06-13 19:06:00,13-06-2024 19:17,13-06-2024 19:17,On Time,1694.99,UPI,59618,8519,19,6,Thursday,3,6,4,2024
3779230503,46699982,2023-07-11 05:19:00,11-07-2023 05:30,11-07-2023 05:29,On Time,2781.39,Card,52785,1580,5,19,Tuesday,1,7,4,2023
3473012553,89669139,2024-02-16 21:32:00,16-02-2024 21:48,16-02-2024 22:14,Significantly Delayed,5062.8,Card,99684,8375,21,32,Friday,4,2,1,2024
7988504487,8164639,2024-05-14 11:32:00,14-05-2024 11:42,14-05-2024 11:41,On Time,3511.92,Wallet,86506,2304,11,32,Tuesday,1,5,3,2024
7193792738,84572019,2024-06-05 15:34:00,05-06-2024 15:49,05-06-2024 15:53,On Time,2817.36,Card,91241,8782,15,34,Wednesday,2,6,4,2024
1533583386,35912599,2023-08-28 20:16:00,28-08-2023 20:27,28-08-2023 20:24,On Time,4869.76,Wallet,40902,8166,20,16,Monday,0,8,5,2023
7750989397,79672044,2024-01-07 01:01:00,07-01-2024 01:20,07-01-2024 01:24,On Time,4099.45,Wallet,42583,1888,1,1,Sunday,6,1,1,2024
4434816229,63292875,2023-09-14 06:52:00,14-09-2023 07:10,14-09-2023 07:05,On Time,1491.21,Wallet,17469,1446,6,52,Thursday,3,9,6,2023
6896732047,62068277,2024-04-18 17:58:00,18-04-2024 18:08,18-04-2024 18:06,On Time,321.33,Cash,29664,8118,17,58,Thursday,3,4,3,2024
4740837071,64795608,2023-11-01 15:26:00,01-11-2023 15:42,01-11-2023 15:47,On Time,5428.69,UPI,70,8733,15,26,Wednesday,2,11,7,2023
6649631729,75640174,2024-09-30 09:24:00,30-09-2024 09:39,30-09-2024 09:38,On Time,1082.76,Card,9599,2770,9,24,Monday,0,9,6,2024
5351526726,75892474,2023-03-28 18:51:00,28-03-2023 19:08,28-03-2023 19:04,On Time,3077.83,Cash,18337,761,18,51,Tuesday,1,3,2,2023
1506082041,11446157,2023-05-04 07:48:00,04-05-2023 08:00,04-05-2023 07:57,On Time,4917.47,Card,80462,3439,7,48,Thursday,3,5,3,2023
1023260165,10683250,2024-02-16 19:06:00,16-02-2024 19:23,16-02-2024 19:23,On Time,741.67,Card,93967,7531,19,6,Friday,4,2,1,2024
8257032403,17805991,2024-09-18 21:17:00,18-09-2024 21:34,18-09-2024 21:37,On Time,3177.73,Wallet,71946,3558,21,17,Wednesday,2,9,6,2024
7216524192,72605638,2024-09-01 16:23:00,01-09-2024 16:33,01-09-2024 16:30,On Time,227.22,Card,79713,416,16,23,Sunday,6,9,5,2024
8619795820,98687927,2024-09-04 09:17:00,04-09-2024 09:30,04-09-2024 09:51,Significantly Delayed,2686.37,Card,68794,5595,9,17,Wednesday,2,9,6,2024
6494708839,25595836,2023-06-18 16:06:00,18-06-2023 16:18,18-06-2023 16:19,On Time,2789.77,Cash,36208,153,16,6,Sunday,6,6,4,2023
9859249765,5039883,2024-05-13 13:57:00,13-05-2024 14:10,13-05-2024 14:07,On Time,1812.4,UPI,19900,2017,13,57,Monday,0,5,3,2024
3528020011,33675108,2023-11-12 11:51:00,12-11-2023 12:01,12-11-2023 12:04,On Time,934.98,Cash,32566,9725,11,51,Sunday,6,11,7,2023
5937934264,90346920,2024-09-11 19:24:00,11-09-2024 19:35,11-09-2024 19:50,Slightly Delayed,3551.15,Card,41221,6621,19,24,Wednesday,2,9,6,2024
2976477423,57213543,2023-08-17 07:32:00,17-08-2023 07:47,17-08-2023 07:47,On Time,1277.83,Wallet,2591,1430,7,32,Thursday,3,8,5,2023
1002438039,85198177,2024-02-17 03:28:00,17-02-2024 03:44,17-02-2024 03:43,On Time,3775.99,Card,52508,8018,3,28,Saturday,5,2,1,2024
2571163022,59345983,2024-02-06 22:03:00,06-02-2024 22:20,06-02-2024 22:34,Slightly Delayed,674.39,Cash,59402,7684,22,3,Tuesday,1,2,1,2024
6850221497,21270783,2024-07-21 22:37:00,21-07-2024 22:52,21-07-2024 22:47,On Time,3496.28,UPI,43013,8330,22,37,Sunday,6,7,5,2024
4706569127,68016312,2023-07-27 18:37:00,27-07-2023 18:51,27-07-2023 18:56,On Time,687.19,Wallet,74560,8531,18,37,Thursday,3,7,5,2023
8168261752,65903057,2024-04-22 06:11:00,22-04-2024 06:30,22-04-2024 06:53,Significantly Delayed,1860.29,Card,18998,8178,6,11,Monday,0,4,3,2024
5828325906,40587811,2023-12-04 11:40:00,04-12-2023 11:59,04-12-2023 11:57,On Time,4230.58,Wallet,34564,4046,11,40,Monday,0,12,7,2023
5012271549,73061709,2024-09-21 10:04:00,21-09-2024 10:19,21-09-2024 10:47,Significantly Delayed,769.83,Cash,31783,7487,10,4,Saturday,5,9,6,2024
8110316958,61226835,2024-01-30 19:28:00,30-01-2024 19:48,30-01-2024 19:45,On Time,806.56,Wallet,29001,4877,19,28,Tuesday,1,1,1,2024
3190808443,77618011,2024-01-10 08:50:00,10-01-2024 09:00,10-01-2024 08:56,On Time,2593.91,Cash,42099,646,8,50,Wednesday,2,1,1,2024
7175472728,9551011,2023-09-12 11:51:00,12-09-2023 12:01,12-09-2023 12:01,On Time,307.23,UPI,95658,7355,11,51,Tuesday,1,9,6,2023
6011117738,24337950,2024-01-07 10:51:00,07-01-2024 11:01,07-01-2024 11:04,On Time,2539.66,Card,8264,5459,10,51,Sunday,6,1,1,2024
5592928753,46875863,2024-08-23 20:45:00,23-08-2024 20:59,23-08-2024 21:10,Slightly Delayed,3473.11,UPI,96131,9192,20,45,Friday,4,8,5,2024
3952040848,31156674,2024-05-09 00:30:00,09-05-2024 00:41,09-05-2024 00:39,On Time,4818.61,UPI,16761,6140,0,30,Thursday,3,5,3,2024
7026479520,81994445,2024-07-17 22:05:00,17-07-2024 22:17,17-07-2024 22:19,On Time,1691.47,Cash,82300,5348,22,5,Wednesday,2,7,5,2024
6572695161,64197854,2024-03-18 08:19:00,18-03-2024 08:32,18-03-2024 08:32,On Time,1671.67,Wallet,11353,1729,8,19,Monday,0,3,2,2024
9090769419,66485571,2024-09-02 03:14:00,02-09-2024 03:29,02-09-2024 03:25,On Time,1819.14,Wallet,45133,5210,3,14,Monday,0,9,6,2024
5979489110,22161071,2023-09-07 07:49:00,07-09-2023 08:03,07-09-2023 08:05,On Time,2337.12,Card,8681,5784,7,49,Thursday,3,9,6,2023
964698323,81763298,2024-09-30 23:16:00,30-09-2024 23:34,30-09-2024 23:39,On Time,2352.88,Wallet,88842,1089,23,16,Monday,0,9,6,2024
2304242664,65815155,2024-03-21 08:29:00,21-03-2024 08:47,21-03-2024 08:47,On Time,1579.28,Card,76144,9106,8,29,Thursday,3,3,2,2024
2483843748,26040510,2023-05-24 09:19:00,24-05-2023 09:35,24-05-2023 09:38,On Time,1692.9,Wallet,62504,7609,9,19,Wednesday,2,5,3,2023
2560588609,6291143,2024-06-21 01:18:00,21-06-2024 01:35,21-06-2024 01:36,On Time,319.34,UPI,48964,5105,1,18,Friday,4,6,4,2024
9268920928,17805991,2023-07-05 12:33:00,05-07-2023 12:44,05-07-2023 12:48,On Time,1404.2,Cash,26193,8995,12,33,Wednesday,2,7,4,2023
9554019312,6247821,2023-09-08 01:54:00,08-09-2023 02:10,08-09-2023 02:05,On Time,4088.52,UPI,24936,1972,1,54,Friday,4,9,6,2023
3749174258,38902193,2024-02-13 07:46:00,13-02-2024 07:59,13-02-2024 08:10,Slightly Delayed,2618.07,Wallet,32618,292,7,46,Tuesday,1,2,1,2024
3947164241,95768401,2024-11-04 20:29:00,04-11-2024 20:43,04-11-2024 20:47,On Time,1463.39,UPI,82928,5181,20,29,Monday,0,11,7,2024
487327038,67277562,2023-10-05 00:26:00,05-10-2023 00:41,05-10-2023 00:44,On Time,563.45,UPI,84314,8846,0,26,Thursday,3,10,6,2023
8830321199,93341057,2024-08-10 06:00:00,10-08-2024 06:17,10-08-2024 06:32,Slightly Delayed,46.62,Cash,6336,1599,6,0,Saturday,5,8,5,2024
3811318591,64940409,2023-07-07 12:56:00,07-07-2023 13:10,07-07-2023 13:08,On Time,1563.3,UPI,44363,3520,12,56,Friday,4,7,4,2023
6795601573,46629917,2023-12-13 02:39:00,13-12-2023 02:49,13-12-2023 02:45,On Time,2301.92,Card,52656,8610,2,39,Wednesday,2,12,8,2023
2348495717,86067293,2023-06-27 00:54:00,27-06-2023 01:11,27-06-2023 01:11,On Time,691.58,Cash,80421,2133,0,54,Tuesday,1,6,4,2023
9505736584,63571453,2024-06-04 05:37:00,04-06-2024 05:50,04-06-2024 06:08,Significantly Delayed,826.21,Wallet,32176,4874,5,37,Tuesday,1,6,4,2024
1857227304,99301505,2024-03-19 07:47:00,19-03-2024 08:01,19-03-2024 08:05,On Time,1443.5,Card,24481,7555,7,47,Tuesday,1,3,2,2024
5506485302,66655397,2023-05-19 06:41:00,19-05-2023 06:53,19-05-2023 06:48,On Time,263.7,Cash,21250,6818,6,41,Friday,4,5,3,2023
6074837981,61015113,2024-04-20 12:49:00,20-04-2024 13:08,20-04-2024 13:06,On Time,832.37,Card,2837,2317,12,49,Saturday,5,4,3,2024
4150569633,2903620,2023-10-29 11:22:00,29-10-2023 11:37,29-10-2023 12:01,Significantly Delayed,2206.06,Card,40413,7595,11,22,Sunday,6,10,7,2023
609838437,54619715,2023-12-13 04:58:00,13-12-2023 05:18,13-12-2023 05:13,On Time,310.69,Card,34363,5150,4,58,Wednesday,2,12,8,2023
5229657139,18889370,2023-10-03 11:53:00,03-10-2023 12:08,03-10-2023 12:21,Slightly Delayed,3483.81,Cash,96161,2035,11,53,Tuesday,1,10,6,2023
2589639350,64141971,2023-08-01 10:46:00,01-08-2023 11:06,01-08-2023 11:03,On Time,1917.97,UPI,90443,6047,10,46,Tuesday,1,8,5,2023
